code_module,code_presentation,id_student,id_site,activity_date,clicks
FFF,2013J,70495,716219,23/6/2023,2
FFF,2013J,70495,716216,27/2/2023,1
FFF,2013J,70495,716324,27/5/2023,1
CCC,2014J,70495,909100,29/9/2023,1
CCC,2014J,70495,909022,3/8/2023,2
FFF,2013J,70495,716238,8/9/2023,1
FFF,2013J,70495,716838,9/2/2023,1
BBB,2013B,70608,542864,1/2/2023,2
BBB,2013B,70608,542795,30/6/2023,1
CCC,2014B,70771,729787,18/2/2023,1
DDD,2013J,71209,673537,20/6/2023,5
DDD,2013J,71209,673519,25/5/2023,1
DDD,2013J,71209,673519,9/7/2023,1
BBB,2014B,72400,768478,21/2/2023,1
BBB,2014B,72400,768397,24/7/2023,1
BBB,2014B,72400,768464,24/7/2023,1
BBB,2014B,72400,768378,26/5/2023,1
FFF,2013B,72693,527113,10/9/2023,1
FFF,2013B,72693,526738,11/9/2023,2
FFF,2013B,72693,527174,15/2/2023,1
FFF,2013B,72693,526744,20/8/2023,28
FFF,2013B,72693,526834,8/9/2023,12
FFF,2013B,72693,527225,9/7/2023,1
FFF,2013J,72864,716318,16/2/2023,1
FFF,2013J,72864,716651,21/7/2023,1
FFF,2013J,72864,716678,22/7/2023,1
DDD,2014J,73664,814034,26/6/2023,2
FFF,2013B,74113,526821,1/2/2023,1
FFF,2014J,74165,882635,1/8/2023,1
FFF,2014J,74165,882537,1/8/2023,2
FFF,2014J,74165,882602,12/2/2023,1
FFF,2014J,74165,883150,12/9/2023,1
FFF,2014J,74165,882551,20/2/2023,2
FFF,2014J,74165,883037,23/6/2023,1
FFF,2014J,74165,941543,23/6/2023,1
FFF,2014J,74165,882547,24/9/2023,2
FFF,2014J,74165,882675,3/4/2023,1
FFF,2014J,74165,882676,3/4/2023,1
FFF,2014J,74165,882537,30/6/2023,2
FFF,2014J,74165,882537,5/5/2023,2
FFF,2014J,74165,882577,6/3/2023,11
CCC,2014B,74290,729671,1/2/2023,1
CCC,2014B,74290,730035,1/2/2023,1
BBB,2013J,74585,703725,1/4/2023,4
BBB,2013J,74585,703737,2/3/2023,2
BBB,2013J,74585,703732,2/5/2023,12
BBB,2013J,74585,703737,2/8/2023,1
BBB,2013J,74585,703732,20/8/2023,9
BBB,2013J,74585,703737,3/2/2023,38
BBB,2013J,74585,704218,9/5/2023,1
BBB,2013B,74734,542864,17/2/2023,1
BBB,2013B,74734,542864,5/2/2023,1
BBB,2013B,74734,542864,7/8/2023,2
AAA,2013J,75091,547050,1/2/2023,1
AAA,2013J,75091,546883,1/7/2023,1
AAA,2013J,75091,546732,10/9/2023,10
AAA,2013J,75091,546644,10/9/2023,6
AAA,2013J,75091,546614,13/10/2023,1
AAA,2013J,75091,546731,2/2/2023,6
AAA,2013J,75091,546948,21/2/2023,2
AAA,2013J,75091,546654,25/3/2023,2
AAA,2013J,75091,546705,29/8/2023,1
AAA,2013J,75091,546614,5/3/2023,3
AAA,2013J,75091,546654,6/3/2023,1
AAA,2013J,75091,546651,9/7/2023,2
AAA,2013J,75091,546651,9/7/2023,1
AAA,2014J,75255,877142,1/2/2023,1
AAA,2014J,75255,877023,11/2/2023,1
AAA,2014J,75255,877015,21/3/2023,3
AAA,2014J,75255,877015,24/8/2023,1
AAA,2014J,75255,877030,27/8/2023,1
AAA,2014J,75255,877070,28/5/2023,2
DDD,2014J,75427,813701,1/5/2023,2
DDD,2014J,75427,813937,13/2/2023,3
DDD,2014J,75427,813701,18/8/2023,1
DDD,2014J,75427,813937,19/2/2023,6
DDD,2014J,75427,813701,20/7/2023,2
DDD,2014J,75427,814179,25/3/2023,1
DDD,2014J,75427,813701,27/9/2023,2
CCC,2014B,75454,729671,12/5/2023,5
CCC,2014B,75454,729673,12/9/2023,1
CCC,2014B,75454,729822,14/3/2023,2
CCC,2014B,75454,729794,17/6/2023,1
CCC,2014B,75454,729671,17/8/2023,6
CCC,2014B,75454,729791,2/9/2023,1
CCC,2014B,75454,729683,20/2/2023,1
CCC,2014B,75454,730035,28/3/2023,1
CCC,2014B,75454,729683,6/8/2023,1
EEE,2013J,76579,551012,1/2/2023,1
EEE,2013J,76579,551066,1/5/2023,9
EEE,2013J,76579,551071,12/3/2023,2
EEE,2013J,76579,551033,14/6/2023,2
EEE,2013J,76579,551010,16/4/2023,1
EEE,2014J,76579,832565,16/7/2023,1
EEE,2014J,76579,832673,19/5/2023,3
EEE,2014J,76579,832701,25/8/2023,1
EEE,2014J,76579,832713,28/8/2023,41
EEE,2014J,76579,832565,3/8/2023,3
EEE,2013J,76579,551162,30/3/2023,1
EEE,2014J,76579,988994,6/7/2023,1
EEE,2014J,76579,832740,7/7/2023,1
CCC,2014J,76949,909031,2/3/2023,8
CCC,2014J,76949,942322,24/5/2023,1
BBB,2013J,78255,703721,10/3/2023,3
BBB,2014B,78255,768376,20/3/2023,1
AAA,2014J,79403,877030,1/6/2023,5
AAA,2014J,79403,877064,11/5/2023,4
AAA,2014J,79403,877053,18/3/2023,2
CCC,2014B,80329,730054,1/2/2023,1
DDD,2013J,80329,674043,1/2/2023,1
CCC,2014J,80329,909070,10/7/2023,1
DDD,2014J,80329,814279,14/6/2023,1
CCC,2014J,80329,909073,15/7/2023,1
CCC,2014J,80329,909332,16/7/2023,3
DDD,2014J,80329,813708,18/3/2023,1
DDD,2013J,80329,673728,2/5/2023,1
CCC,2014J,80329,909020,30/9/2023,4
DDD,2013J,80329,674214,6/3/2023,1
EEE,2014J,80358,832567,1/2/2023,1
EEE,2014J,80358,832779,1/2/2023,1
EEE,2014J,80358,832715,10/7/2023,1
EEE,2014J,80358,832669,15/4/2023,6
EEE,2014J,80358,832675,15/7/2023,2
EEE,2014J,80358,832673,26/6/2023,1
EEE,2014J,80358,832566,4/7/2023,1
EEE,2014J,80358,832567,4/7/2023,2
EEE,2014J,80358,832760,9/3/2023,1
FFF,2014J,80438,882674,16/2/2023,242
FFF,2014J,80438,882537,16/2/2023,34
FFF,2014J,80438,882626,2/2/2023,1
FFF,2014J,80438,883064,20/5/2023,6
FFF,2014J,80438,882676,20/5/2023,10
FFF,2014J,80438,882679,27/8/2023,1
FFF,2014J,80438,973777,28/9/2023,1
FFF,2014J,80438,882537,3/2/2023,1
FFF,2014J,80438,882549,30/3/2023,1
BBB,2013J,80717,704229,1/5/2023,1
BBB,2013J,80717,703732,12/3/2023,31
BBB,2013J,80717,703732,13/7/2023,1
BBB,2013J,80717,703741,14/8/2023,1
BBB,2013J,80717,703732,16/3/2023,2
BBB,2013J,80717,703732,20/4/2023,3
BBB,2013J,80717,703737,25/3/2023,2
BBB,2013J,80717,703741,26/4/2023,2
BBB,2013J,80717,703741,29/5/2023,3
BBB,2013J,80717,703741,30/4/2023,4
BBB,2013J,80717,703732,31/8/2023,3
BBB,2013J,80717,703737,8/2/2023,1
FFF,2013B,80886,527114,17/2/2023,1
DDD,2013J,82088,673537,1/2/2023,3
DDD,2013J,82088,673519,1/4/2023,3
DDD,2013J,82088,674341,15/3/2023,2
DDD,2013J,82088,673537,16/2/2023,1
DDD,2013J,82088,673519,2/3/2023,4
DDD,2013J,82088,674391,27/2/2023,2
DDD,2013J,82088,674269,7/3/2023,1
DDD,2013J,82088,673537,9/2/2023,1
FFF,2014B,82201,779374,19/2/2023,8
FFF,2014B,82201,779652,20/2/2023,1
FFF,2014B,82201,779668,23/2/2023,1
FFF,2014B,82201,779075,29/4/2023,1
FFF,2014B,82201,779089,29/4/2023,6
CCC,2014B,82575,730064,1/2/2023,1
CCC,2014B,82575,730080,13/8/2023,2
CCC,2014B,82575,730006,4/2/2023,1
BBB,2013B,82741,543068,15/2/2023,4
BBB,2013B,82741,543145,15/9/2023,2
BBB,2013B,82741,542891,16/3/2023,2
BBB,2013B,82741,543077,27/4/2023,1
BBB,2013B,82741,542864,5/7/2023,9
BBB,2013B,82741,543027,6/9/2023,1
BBB,2013B,82741,542808,7/2/2023,2
FFF,2013B,82817,526738,13/3/2023,1
FFF,2013B,82817,527203,14/6/2023,2
FFF,2013B,82817,526738,19/2/2023,1
DDD,2014B,84576,772698,11/9/2023,1
DDD,2014B,84576,773029,16/6/2023,1
DDD,2014B,84576,772705,18/7/2023,4
DDD,2014B,84576,772705,20/3/2023,2
DDD,2014B,84576,773115,23/8/2023,3
DDD,2014B,84576,773339,27/2/2023,1
DDD,2014B,84576,772729,5/2/2023,1
DDD,2014B,84576,772705,5/8/2023,2
DDD,2014B,84576,772705,7/5/2023,1
BBB,2013J,84812,703737,10/2/2023,2
BBB,2013J,84812,703721,13/3/2023,1
BBB,2013J,84812,703735,26/5/2023,3
BBB,2013J,84812,703944,6/2/2023,3
BBB,2013J,84812,703896,8/6/2023,1
AAA,2014J,85144,877025,1/2/2023,1
AAA,2014J,85144,877030,2/3/2023,2
AAA,2014J,85144,877051,8/3/2023,2
FFF,2014J,85241,882537,2/3/2023,1
FFF,2014J,85241,883092,23/2/2023,3
FFF,2014J,85241,883092,9/2/2023,2
BBB,2013J,86291,703896,31/5/2023,1
FFF,2013B,87152,527111,11/8/2023,1
FFF,2013B,87152,526757,18/6/2023,18
FFF,2013B,87152,526819,18/8/2023,1
FFF,2013B,87152,527203,23/4/2023,2
FFF,2013B,87152,527114,25/2/2023,1
FFF,2013B,87152,526845,25/4/2023,2
FFF,2013B,87152,526745,29/6/2023,2
DDD,2014B,88910,772705,1/2/2023,2
DDD,2014B,88910,772998,22/8/2023,1
DDD,2014B,88910,772990,24/2/2023,2
DDD,2014B,88910,773251,25/3/2023,1
DDD,2013J,89188,674216,19/2/2023,1
DDD,2013J,89188,673519,20/2/2023,1
DDD,2013J,89188,674110,22/2/2023,1
DDD,2013J,89188,673539,22/6/2023,3
DDD,2013J,89188,673537,22/6/2023,8
DDD,2013J,89188,673737,24/2/2023,4
DDD,2013J,89188,673519,24/2/2023,5
DDD,2013J,89188,673537,24/2/2023,1
DDD,2013J,89188,674101,25/3/2023,1
DDD,2013J,89188,673526,29/8/2023,1
DDD,2013J,89188,673737,4/3/2023,1
DDD,2013J,89188,673519,4/9/2023,3
EEE,2014J,89545,832565,10/2/2023,2
EEE,2014J,89545,832666,10/4/2023,1
EEE,2014J,89545,832775,15/7/2023,1
EEE,2014J,89545,973720,24/6/2023,1
EEE,2014J,89545,832566,26/5/2023,2
BBB,2014J,89850,913516,1/9/2023,1
BBB,2014J,89850,913537,19/2/2023,1
BBB,2014J,89850,913481,24/3/2023,1
BBB,2014J,89850,913473,4/5/2023,4
FFF,2013J,90901,716697,1/9/2023,1
FFF,2013J,90901,716238,10/8/2023,3
FFF,2013J,90901,716643,10/8/2023,1
FFF,2013J,90901,716646,14/4/2023,2
FFF,2013J,90901,716216,26/2/2023,2
FFF,2013J,90901,716322,30/5/2023,1
FFF,2013J,90901,716440,4/8/2023,1
FFF,2013J,90901,716280,7/8/2023,1
FFF,2013J,90901,716640,8/2/2023,4
DDD,2014J,91470,813961,18/6/2023,1
DDD,2014J,91470,813701,21/9/2023,2
DDD,2014J,91470,813956,23/3/2023,3
DDD,2014J,91470,814300,29/6/2023,1
DDD,2014J,91470,813708,9/4/2023,3
DDD,2013J,92312,673740,1/2/2023,1
FFF,2014J,94749,882675,10/3/2023,1
FFF,2014J,94749,882537,11/4/2023,1
FFF,2014J,94749,882537,13/4/2023,1
FFF,2014J,94749,882610,17/4/2023,1
FFF,2014J,94749,882899,24/2/2023,1
FFF,2014J,94749,882547,25/2/2023,1
FFF,2014J,94749,882545,8/3/2023,7
DDD,2013B,94923,547947,1/2/2023,2
DDD,2013B,94923,547272,17/2/2023,2
DDD,2013B,94923,547303,9/4/2023,1
DDD,2013B,95356,547548,17/2/2023,5
DDD,2013B,95356,547926,22/4/2023,2
DDD,2014B,95356,772705,27/3/2023,2
CCC,2014B,95906,729678,1/2/2023,2
CCC,2014B,95906,730007,10/6/2023,3
CCC,2014B,95906,729789,15/2/2023,15
CCC,2014B,95906,729844,2/3/2023,3
CCC,2014B,95906,729783,26/8/2023,1
CCC,2014B,95906,730035,28/8/2023,1
BBB,2013B,96291,543020,13/2/2023,3
FFF,2013B,96729,526721,1/5/2023,7
FFF,2013B,96729,526737,11/3/2023,3
FFF,2013B,96729,526738,11/3/2023,1
FFF,2013B,96729,526721,11/9/2023,10
FFF,2013B,96729,526762,11/9/2023,1
FFF,2013B,96729,526754,11/9/2023,3
FFF,2013B,96729,527439,13/8/2023,2
FFF,2013B,96729,526821,17/3/2023,9
FFF,2013B,96729,526721,17/4/2023,1
FFF,2013B,96729,526823,19/2/2023,2
FFF,2013B,96729,527176,29/4/2023,2
FFF,2013B,96729,527115,30/4/2023,1
FFF,2013B,96729,526831,5/5/2023,2
FFF,2013B,96729,526754,7/9/2023,29
BBB,2013J,97567,703721,15/5/2023,2
BBB,2013J,97567,704229,2/9/2023,2
BBB,2013J,97567,703725,3/5/2023,4
BBB,2013J,97567,703895,31/5/2023,1
FFF,2013J,100064,716378,1/7/2023,1
FFF,2013J,100064,716217,10/5/2023,1
FFF,2013J,100064,716666,11/5/2023,2
FFF,2013J,100064,716310,11/9/2023,2
FFF,2013J,100064,716653,13/5/2023,1
FFF,2013J,100064,716271,13/5/2023,4
FFF,2013J,100064,716238,13/6/2023,3
FFF,2013J,100064,716238,14/4/2023,4
FFF,2013J,100064,716809,16/9/2023,1
FFF,2013J,100064,716668,17/8/2023,1
FFF,2013J,100064,716251,20/3/2023,15
FFF,2013J,100064,716661,23/8/2023,1
FFF,2013J,100064,716252,23/9/2023,9
FFF,2013J,100064,716238,24/9/2023,6
FFF,2013J,100064,716882,28/2/2023,2
FFF,2013J,100064,716238,28/9/2023,1
FFF,2013J,100064,716254,29/6/2023,7
FFF,2013J,100064,716322,3/3/2023,29
FFF,2013J,100064,716333,3/5/2023,10
FFF,2013J,100064,716272,6/5/2023,2
FFF,2013J,100064,716216,9/4/2023,1
FFF,2013J,100064,716697,9/8/2023,1
CCC,2014J,100788,909285,1/2/2023,1
FFF,2013J,100788,716890,14/5/2023,2
FFF,2013J,100788,716258,17/8/2023,16
FFF,2013J,100788,716678,19/2/2023,1
FFF,2013J,100788,716899,21/6/2023,1
CCC,2014J,100788,1019025,24/8/2023,1
FFF,2013J,100788,716238,25/2/2023,7
CCC,2014J,100788,909100,27/4/2023,1
CCC,2014J,100788,909013,3/5/2023,2
CCC,2014J,100788,909090,3/9/2023,1
FFF,2013J,100788,716238,7/6/2023,1
FFF,2013J,100788,716252,9/4/2023,11
DDD,2014J,101279,813701,18/2/2023,1
DDD,2014J,101279,813701,7/3/2023,2
AAA,2013J,101781,546874,1/2/2023,1
AAA,2013J,101781,546681,16/2/2023,4
AAA,2013J,101781,546614,18/5/2023,4
AAA,2013J,101781,546614,19/3/2023,2
AAA,2013J,101781,546883,20/8/2023,2
AAA,2013J,101781,546648,24/7/2023,4
AAA,2013J,101781,546654,25/8/2023,1
AAA,2013J,101781,546650,27/7/2023,1
AAA,2013J,101781,546876,7/7/2023,1
AAA,2013J,101781,546654,7/9/2023,1
AAA,2013J,101781,546654,8/7/2023,6
FFF,2013J,102343,716238,1/2/2023,2
FFF,2013J,102343,716666,1/2/2023,1
FFF,2013J,102343,716238,1/7/2023,9
FFF,2013J,102343,716660,10/6/2023,1
FFF,2013J,102343,716245,20/6/2023,6
FFF,2013J,102343,716767,22/4/2023,1
FFF,2013J,102343,716324,22/5/2023,2
FFF,2013J,102343,716216,28/4/2023,2
FFF,2013J,102343,716317,3/5/2023,1
FFF,2013J,102343,716320,4/6/2023,9
FFF,2013J,102343,716432,5/6/2023,1
FFF,2013J,102343,716252,9/3/2023,1
DDD,2013J,104643,674107,13/9/2023,2
DDD,2013J,104643,674133,15/6/2023,2
DDD,2013J,104643,673537,23/9/2023,2
DDD,2013J,104643,673537,24/7/2023,1
DDD,2013J,104643,673537,26/2/2023,4
DDD,2013J,104772,674075,1/2/2023,2
DDD,2013J,104772,673740,13/2/2023,5
DDD,2013J,104772,673519,28/3/2023,3
BBB,2013J,105527,703737,19/2/2023,12
BBB,2013J,105527,703737,27/8/2023,2
BBB,2013J,105527,703737,30/4/2023,1
BBB,2013J,105527,703737,31/7/2023,3
FFF,2013J,105629,716238,1/2/2023,3
FFF,2013J,105629,716238,10/7/2023,5
FFF,2013J,105629,716238,11/6/2023,3
FFF,2013J,105629,716277,13/2/2023,1
FFF,2013J,105629,716216,14/5/2023,1
FFF,2013J,105629,716285,15/4/2023,2
FFF,2013J,105629,716676,15/7/2023,1
FFF,2013J,105629,716660,17/4/2023,2
FFF,2013J,105629,716216,18/3/2023,2
FFF,2013J,105629,716222,19/2/2023,1
FFF,2013J,105629,716216,2/9/2023,2
FFF,2013J,105629,716216,22/4/2023,1
FFF,2013J,105629,716669,23/6/2023,3
FFF,2013J,105629,716238,24/10/2023,1
FFF,2013J,105629,716678,24/6/2023,1
FFF,2013J,105629,716432,26/3/2023,1
FFF,2013J,105629,716251,28/2/2023,1
FFF,2013J,105629,716317,29/8/2023,1
FFF,2013J,105629,716436,30/4/2023,1
FFF,2013J,105629,716439,30/4/2023,1
FFF,2013J,105629,716432,7/4/2023,1
FFF,2013J,105629,716660,8/3/2023,3
FFF,2013J,105629,716238,9/5/2023,4
FFF,2013J,105629,717017,9/7/2023,3
BBB,2013J,105883,703737,12/2/2023,9
BBB,2013J,105883,703898,18/8/2023,1
BBB,2013J,105883,704218,2/3/2023,1
BBB,2013J,105883,703735,20/5/2023,2
BBB,2013J,105883,703939,22/2/2023,4
BBB,2013J,105883,703939,24/9/2023,3
BBB,2013J,105883,703942,28/8/2023,1
BBB,2013J,105883,704229,30/3/2023,1
BBB,2013J,105883,703939,31/5/2023,3
BBB,2013J,106588,703732,14/5/2023,3
BBB,2013J,106588,703732,24/2/2023,5
BBB,2013J,106588,703737,7/3/2023,1
BBB,2014J,106793,913483,7/5/2023,2
FFF,2013J,107084,716216,13/3/2023,2
FFF,2013J,107084,716238,22/7/2023,4
FFF,2013J,107084,716899,22/8/2023,1
FFF,2013J,107084,716433,24/9/2023,1
FFF,2013J,107084,716434,25/9/2023,1
FFF,2013B,107162,527134,1/2/2023,5
FFF,2013B,107162,527162,1/2/2023,1
FFF,2013B,107162,526735,1/2/2023,2
FFF,2013B,107162,526742,10/6/2023,29
FFF,2013B,107162,527173,12/2/2023,1
FFF,2013B,107162,527204,13/2/2023,1
FFF,2013B,107162,526801,18/8/2023,1
FFF,2013B,107162,527144,26/8/2023,2
CCC,2014J,107883,909093,6/2/2023,1
CCC,2014J,107883,909020,6/2/2023,21
BBB,2013B,108589,543088,15/9/2023,1
FFF,2014B,108822,779261,1/4/2023,31
FFF,2014B,108822,779075,11/2/2023,1
FFF,2014B,108822,779620,13/2/2023,1
FFF,2014B,108822,779075,13/3/2023,1
FFF,2014B,108822,779675,13/8/2023,1
FFF,2014B,108822,779401,13/8/2023,1
FFF,2014B,108822,779630,14/4/2023,1
FFF,2014B,108822,779422,15/8/2023,9
FFF,2014B,108822,779619,18/2/2023,2
FFF,2014B,108822,779341,19/6/2023,22
FFF,2014B,108822,779076,23/2/2023,2
FFF,2014B,108822,779431,23/3/2023,1
FFF,2014B,108822,779078,24/2/2023,4
FFF,2014B,108822,779678,24/7/2023,6
FFF,2014B,108822,779675,25/3/2023,5
FFF,2014B,108822,779675,25/6/2023,5
FFF,2014B,108822,779391,26/3/2023,53
FFF,2014B,108822,779417,26/5/2023,1
FFF,2014B,108822,779089,26/5/2023,13
FFF,2014B,108822,779414,26/8/2023,1
FFF,2014B,108822,779442,27/6/2023,2
FFF,2014B,108822,779736,28/4/2023,1
FFF,2014B,108822,779076,28/7/2023,2
FFF,2014B,108822,779089,29/6/2023,2
FFF,2014B,108822,779265,3/8/2023,1
FFF,2014B,108822,779671,31/7/2023,1
FFF,2014J,108949,883076,21/6/2023,1
FFF,2014B,108949,779349,4/3/2023,12
FFF,2014B,108949,779259,5/3/2023,2
FFF,2014J,109577,882619,25/3/2023,2
FFF,2014J,109577,883059,27/9/2023,2
FFF,2014J,109577,882537,28/8/2023,1
FFF,2014J,109577,883092,28/8/2023,1
FFF,2014J,109577,883037,28/8/2023,1
CCC,2014J,109577,909093,3/2/2023,2
CCC,2014J,109577,909018,5/3/2023,4
DDD,2013B,111360,547303,1/2/2023,3
DDD,2013J,111360,673727,29/3/2023,4
DDD,2013J,111548,674100,1/2/2023,1
DDD,2013J,111548,674366,13/5/2023,3
DDD,2013J,111548,674257,15/5/2023,2
AAA,2013J,111717,546682,14/5/2023,6
AAA,2013J,111717,546614,15/7/2023,1
AAA,2013J,111717,546614,19/5/2023,1
AAA,2013J,111717,546876,20/8/2023,2
AAA,2013J,111717,546614,26/9/2023,1
AAA,2013J,111717,546688,3/2/2023,11
AAA,2013J,111717,546614,3/2/2023,3
AAA,2013J,111717,546697,3/8/2023,1
AAA,2013J,111717,546614,5/6/2023,8
DDD,2013B,112245,547539,11/6/2023,1
DDD,2013B,112245,547848,12/2/2023,1
DDD,2013B,112245,547303,14/4/2023,6
DDD,2013B,112245,547272,15/3/2023,3
DDD,2013B,112245,547762,16/6/2023,1
DDD,2013B,112245,547712,21/5/2023,1
DDD,2013B,112245,547894,21/6/2023,1
DDD,2013B,112245,547303,23/3/2023,11
DDD,2013B,112245,547945,25/2/2023,2
DDD,2013B,112245,547272,27/2/2023,5
DDD,2013B,112245,547272,9/2/2023,1
GGG,2014B,112441,798617,11/9/2023,1
CCC,2014J,112454,909014,10/6/2023,1
CCC,2014J,112454,909232,2/9/2023,3
AAA,2013J,113295,546671,1/6/2023,1
AAA,2013J,113295,546876,10/9/2023,1
AAA,2013J,113295,546678,11/5/2023,3
AAA,2013J,113295,546691,11/6/2023,7
AAA,2013J,113295,546883,16/3/2023,6
AAA,2013J,113295,546614,19/3/2023,3
AAA,2013J,113295,546883,20/3/2023,1
AAA,2013J,113295,546879,23/2/2023,3
AAA,2013J,113295,546739,23/3/2023,2
AAA,2013J,113295,546614,23/4/2023,2
AAA,2013J,113295,546665,23/5/2023,2
AAA,2013J,113295,546737,24/9/2023,5
AAA,2013J,113295,546651,25/7/2023,1
AAA,2013J,113295,546876,28/8/2023,1
AAA,2013J,113295,546647,3/4/2023,1
AAA,2013J,113295,546655,3/5/2023,1
AAA,2013J,113295,546655,6/6/2023,3
AAA,2013J,113295,546614,7/3/2023,3
AAA,2013J,113295,546709,7/9/2023,2
AAA,2013J,113295,546903,8/2/2023,1
AAA,2013J,113295,546883,8/3/2023,2
FFF,2013J,113565,716262,14/5/2023,1
FFF,2013J,113565,716652,22/5/2023,11
EEE,2013J,113698,551063,1/2/2023,6
EEE,2013J,113698,551063,6/2/2023,6
BBB,2014J,114402,913468,1/2/2023,2
BBB,2014J,114402,913497,15/7/2023,1
BBB,2014J,114402,913696,21/2/2023,1
BBB,2014J,114402,913473,21/7/2023,1
BBB,2014J,114402,913466,8/2/2023,4
FFF,2013J,114500,716742,1/7/2023,1
FFF,2013J,114500,716643,17/8/2023,1
FFF,2013J,114500,716256,2/7/2023,1
FFF,2013J,114500,716653,23/2/2023,1
FFF,2013J,114500,716444,26/3/2023,1
FFF,2013J,114500,716238,3/4/2023,2
FFF,2013J,114500,716238,5/4/2023,3
FFF,2013J,114500,716643,6/7/2023,1
FFF,2013J,114500,716660,7/6/2023,1
FFF,2013J,116290,716261,5/2/2023,3
FFF,2013J,116499,716832,16/2/2023,1
FFF,2013J,116499,716645,3/2/2023,1
FFF,2013J,116499,716238,7/2/2023,1
FFF,2013J,116529,716238,19/3/2023,1
AAA,2013J,116692,546665,12/5/2023,4
AAA,2013J,116692,546697,23/7/2023,2
AAA,2013J,116692,546734,4/3/2023,2
DDD,2014B,116763,772735,24/2/2023,6
FFF,2013J,116808,716222,1/2/2023,6
FFF,2013J,116808,716640,1/2/2023,1
FFF,2013J,116808,716346,1/2/2023,1
FFF,2013J,116808,716256,1/7/2023,14
FFF,2013J,116808,716260,11/9/2023,7
FFF,2013J,116808,716238,12/2/2023,10
FFF,2013J,116808,716745,13/2/2023,1
FFF,2013J,116808,716219,17/7/2023,6
FFF,2013J,116808,716666,18/2/2023,1
FFF,2013J,116808,716222,19/4/2023,3
FFF,2013J,116808,716219,19/5/2023,4
FFF,2013J,116808,716222,2/2/2023,5
FFF,2013J,116808,716219,2/3/2023,12
FFF,2013J,116808,716432,22/3/2023,1
FFF,2013J,116808,716643,22/5/2023,2
FFF,2013J,116808,716219,25/3/2023,5
FFF,2013J,116808,716678,25/5/2023,1
FFF,2013J,116808,716285,27/3/2023,3
FFF,2013J,116808,716222,27/5/2023,4
FFF,2013J,116808,716222,27/8/2023,1
FFF,2013J,116808,716222,29/4/2023,1
FFF,2013J,116808,716454,29/7/2023,3
FFF,2013J,116808,716844,30/3/2023,1
FFF,2013J,116808,716640,5/8/2023,3
FFF,2013J,116808,716219,5/9/2023,1
FFF,2013J,116808,716643,8/8/2023,2
EEE,2013J,117197,551011,1/7/2023,3
EEE,2013J,117197,551173,27/5/2023,1
EEE,2013J,117197,551010,8/7/2023,8
DDD,2013B,117435,547303,11/3/2023,2
DDD,2013B,117435,547272,15/2/2023,4
DDD,2013B,117435,547557,16/6/2023,3
DDD,2013B,117435,547303,17/3/2023,6
DDD,2013B,117435,547947,31/5/2023,1
FFF,2014B,117510,779670,1/2/2023,1
FFF,2014B,117510,779089,1/2/2023,4
FFF,2014B,117510,779671,10/9/2023,1
FFF,2014B,117510,779620,11/2/2023,1
FFF,2014B,117510,779089,11/9/2023,6
FFF,2014B,117510,779349,12/2/2023,8
FFF,2014B,117510,779647,21/3/2023,2
FFF,2014B,117510,779263,21/7/2023,60
FFF,2014B,117510,779620,24/3/2023,1
FFF,2014B,117510,779672,25/3/2023,1
FFF,2014B,117510,779614,25/4/2023,1
FFF,2014B,117510,779347,28/2/2023,1
FFF,2014B,117510,779089,28/8/2023,1
FFF,2014B,117510,779647,3/2/2023,2
FFF,2014B,117510,779553,3/9/2023,1
FFF,2014B,117510,779075,4/3/2023,3
FFF,2014B,117510,779089,5/2/2023,4
FFF,2014B,117510,779538,5/9/2023,1
FFF,2014B,117510,779368,8/6/2023,7
FFF,2014B,117510,779629,9/4/2023,4
FFF,2014B,117510,779089,9/5/2023,1
BBB,2014J,117544,985230,19/8/2023,5
BBB,2014J,117544,913466,2/7/2023,8
BBB,2014J,117544,913473,2/9/2023,2
BBB,2014J,117544,913740,24/3/2023,2
BBB,2014J,117544,913486,24/4/2023,1
BBB,2014J,117544,913473,25/4/2023,4
BBB,2014J,117544,913466,26/6/2023,4
BBB,2014J,117544,913473,27/7/2023,1
BBB,2014J,117544,913466,29/3/2023,1
BBB,2014J,117544,913473,4/6/2023,2
BBB,2014J,117544,913466,7/8/2023,2
BBB,2014J,117544,913466,8/9/2023,2
BBB,2014B,117699,768336,8/9/2023,2
DDD,2014J,118578,813937,11/2/2023,6
DDD,2014J,118578,813956,13/5/2023,3
DDD,2014J,118578,813956,14/2/2023,1
DDD,2014J,118578,814034,19/6/2023,1
DDD,2014J,118578,813939,28/4/2023,6
DDD,2014J,118578,813701,28/5/2023,1
AAA,2013J,118983,546883,17/7/2023,1
AAA,2013J,118983,546614,24/10/2023,2
FFF,2014J,119310,882537,18/3/2023,2
FFF,2014J,119310,941543,18/8/2023,2
FFF,2014J,119310,882629,20/8/2023,2
FFF,2014J,119310,882537,22/7/2023,3
FFF,2014J,119310,882701,24/2/2023,1
FFF,2014J,119310,882624,30/6/2023,13
FFF,2014J,119310,937371,6/5/2023,4
FFF,2014J,119310,882537,6/5/2023,11
FFF,2014J,119310,882547,7/5/2023,1
FFF,2014J,119310,882551,7/5/2023,28
FFF,2014J,119310,882639,9/3/2023,37
FFF,2013B,119353,527147,1/2/2023,1
FFF,2013B,119353,527372,1/6/2023,1
FFF,2013B,119353,526801,11/9/2023,11
