id_assessment,id_student,time_taken_hours,achieved_score
14984,1797614,1.5,22.0
14984,1858523,1.9,15.5
14984,1930367,1.6,21.8
14984,1937864,0.8,19.5
14984,1971393,0.5,22.2
14984,1993672,0.9,13.0
14984,2034350,1.4,21.8
14984,2097916,0.6,23.8
14984,2210318,1.2,21.5
14984,2236738,1.4,21.0
14984,2243551,1.0,9.8
14984,2244724,1.7,15.5
14984,2273828,0.7,20.5
14984,2279538,0.6,13.0
14984,2290090,1.6,20.0
14984,2291598,1.2,16.8
14984,2336550,1.5,13.8
14984,2380539,1.2,23.2
14984,2475780,0.9,18.2
14984,2476649,1.7,18.5
14984,2481765,1.7,19.8
14984,2512392,1.5,21.2
14984,2540362,0.9,17.5
14984,2572118,1.4,17.5
14984,2575914,1.0,20.5
14984,2591421,0.6,15.0
14984,2602809,1.9,15.5
14984,2608453,0.7,19.8
14984,2616787,1.9,18.8
14984,2617596,1.2,23.2
14984,2635829,0.8,18.5
14984,2654302,1.3,17.5
14984,2685831,1.8,19.5
14984,23629,1.6,16.8
14984,31663,1.7,22.0
14984,34756,1.5,17.8
14984,34863,1.5,16.0
14984,39655,1.8,19.5
14984,58089,0.9,18.8
14984,62631,1.2,18.8
14984,70608,0.8,20.2
14984,74734,2.0,19.5
14984,75399,1.9,16.2
14984,82741,0.6,17.0
14984,86291,1.6,21.8
14984,92832,1.9,15.5
14984,108589,0.8,18.2
14984,116603,1.4,20.8
14984,142324,1.9,17.5
14984,143741,0.6,18.5
14984,152153,1.5,16.8
14984,156835,0.9,20.0
14984,165243,1.9,20.0
14984,173316,2.0,15.0
14984,173335,1.9,18.2
14984,186988,1.2,13.2
14984,187793,1.8,12.5
14984,198956,1.8,22.2
14984,200905,1.0,16.5
14984,203481,1.7,19.8
14984,204746,0.6,19.5
14984,226827,1.4,20.2
14984,232695,0.8,18.8
14984,249534,0.7,14.8
14984,271036,0.6,15.5
14984,273877,1.5,14.5
14984,276717,1.0,22.5
14984,277733,1.6,18.2
14984,284076,0.6,17.8
14984,291037,1.0,15.2
14984,294961,1.3,16.2
14984,294999,1.7,15.5
14984,298322,1.0,16.8
14984,306886,1.4,16.2
14984,309175,1.8,15.0
14984,312141,1.4,17.0
14984,313810,0.8,21.8
14984,315186,0.5,20.0
14984,329226,1.8,18.8
14984,329800,0.5,21.2
14984,335910,1.8,16.2
14984,338056,1.3,16.8
14984,340831,1.9,18.8
14984,350622,1.7,21.0
14984,353093,2.0,18.2
14984,353352,1.0,20.5
14984,354058,1.7,15.2
14984,354895,1.1,20.8
14984,355369,1.2,17.5
14984,360188,1.4,23.2
14984,363660,1.8,20.0
14984,365707,2.0,20.0
14984,371679,1.7,23.8
14984,374234,1.1,18.8
14984,378721,1.1,16.2
14984,379402,1.6,15.0
14984,384678,0.9,12.0
14984,388484,0.7,16.5
14984,390442,1.0,20.8
14984,390461,0.9,13.8
14984,400049,0.9,13.8
14984,400474,0.9,21.0
14984,400894,0.6,21.2
14984,404022,0.5,21.8
14984,405746,2.0,17.8
14984,408112,1.1,16.2
14984,410739,1.1,18.0
14984,412407,1.5,19.2
14984,417462,0.8,20.0
14984,418325,1.9,18.8
14984,420604,1.7,20.0
14984,423871,0.6,20.0
14984,425808,1.1,19.8
14984,425817,1.8,19.2
14984,426838,1.9,21.0
14984,427704,1.2,16.2
14984,432870,1.4,18.0
14984,433939,0.8,18.2
14984,434192,2.0,21.2
14984,434353,0.8,20.0
14984,437562,1.9,20.0
14984,437967,1.5,18.0
14984,440057,1.4,15.8
14984,441181,1.3,12.0
14984,441255,0.8,24.2
14984,443108,0.8,18.2
14984,444408,0.8,21.0
14984,445889,0.8,13.8
14984,447759,1.7,21.2
14984,465599,1.0,16.2
14984,466973,0.6,18.8
14984,468021,2.0,12.8
14984,470653,1.8,20.8
14984,472182,1.9,17.2
14984,475688,2.0,12.2
14984,476369,0.8,22.5
14984,476709,1.1,20.0
14984,476710,1.6,17.5
14984,477009,1.5,17.2
14984,477164,0.7,16.2
14984,477734,1.7,14.0
14984,478792,0.8,17.2
14984,479343,0.8,20.8
14984,480382,1.3,18.0
14984,481607,1.4,21.2
14984,482467,1.4,17.5
14984,483479,0.6,21.0
14984,484135,1.8,18.2
14984,484768,0.9,15.0
14984,484885,0.7,14.2
14984,486391,1.8,19.8
14984,486656,1.9,20.0
14984,487329,1.8,17.0
14984,489251,1.7,15.8
14984,492240,1.5,22.0
14984,493377,1.3,18.2
14984,494095,0.6,17.0
14984,494786,1.1,19.8
14984,494840,1.1,19.2
14984,495674,0.9,10.8
14984,496070,1.6,16.2
14984,496220,1.2,14.8
14984,496674,0.6,10.5
14984,498065,0.8,19.8
14984,498131,1.5,15.8
14984,498455,0.6,12.5
14984,498967,1.8,14.5
14984,499891,1.2,17.5
14984,500819,1.2,20.2
14984,501550,1.4,20.2
14984,501879,1.7,18.8
14984,502441,1.0,16.2
14984,502604,1.5,16.2
14984,502694,1.3,17.2
14984,502713,0.9,18.8
14984,503353,1.8,18.8
14984,503491,1.7,18.5
14984,503509,1.5,20.0
14984,503878,1.8,16.5
14984,504014,1.8,13.8
14984,505376,1.6,18.2
14984,505417,1.8,16.8
14984,505595,1.5,17.0
14984,505961,1.5,16.0
14984,506233,1.4,13.8
14984,506650,1.6,13.5
14984,507817,0.7,20.0
14984,508537,1.8,23.5
14984,508662,1.8,15.5
14984,510492,0.5,15.2
14984,510756,1.7,19.0
14984,511050,0.7,20.0
14984,511067,1.0,18.5
14984,511524,1.6,19.2
14984,511693,0.7,16.0
14984,512070,1.7,13.2
14984,512180,1.7,12.2
14984,512242,1.3,17.5
14984,512883,0.5,13.5
14984,512929,0.9,23.8
14984,512995,1.4,18.0
14984,513210,2.0,15.2
14984,513315,1.4,13.5
14984,513733,0.9,17.8
14984,514987,1.5,15.8
14984,515035,1.3,14.5
14984,515311,1.7,18.5
14984,515497,0.7,16.5
14984,516456,1.6,18.8
14984,516475,1.3,21.2
14984,517474,1.9,19.2
14984,517778,1.0,18.0
14984,518469,1.4,21.2
14984,518879,1.9,19.0
14984,518904,0.7,13.2
14984,519602,1.9,20.0
14984,521903,1.5,18.2
14984,522090,0.6,18.2
14984,522249,1.0,16.2
14984,522373,1.6,18.2
14984,522383,0.6,18.8
14984,523966,1.4,21.2
14984,524101,1.0,18.8
14984,525501,1.4,20.0
14984,525942,0.6,17.2
14984,527164,1.8,17.5
14984,527227,2.0,18.8
14984,527400,2.0,15.8
14984,527886,1.6,22.5
14984,528161,0.7,19.8
14984,528220,1.6,15.5
14984,528261,0.5,21.2
14984,528698,0.5,19.0
14984,528904,1.0,21.0
14984,529502,1.2,12.5
14984,530226,1.7,15.0
14984,531634,1.5,9.8
14984,532140,1.2,15.0
14984,532512,0.9,18.0
14984,532534,2.0,11.2
14984,532886,1.1,21.8
14984,532950,1.2,20.5
14984,533324,0.7,15.0
14984,533365,1.7,17.5
14984,533839,1.5,18.8
14984,534051,0.8,20.0
14984,534343,0.6,19.2
14984,534373,1.5,18.2
14984,534432,1.5,21.8
14984,534744,0.9,20.0
14984,534765,1.9,16.8
14984,534908,0.7,10.2
14984,534991,1.1,10.0
14984,535152,1.9,17.8
14984,535155,1.1,17.5
14984,535269,1.5,18.5
14984,535328,1.1,19.5
14984,535820,0.9,20.0
14984,536189,2.0,20.8
14984,536270,1.1,17.2
14984,536452,1.8,19.2
14984,536510,0.8,16.2
14984,537255,0.8,20.0
14984,537259,0.5,14.8
14984,537392,1.5,15.8
14984,537414,1.1,16.0
14984,537464,1.8,18.2
14984,537488,1.2,22.5
14984,537572,2.0,19.0
14984,537875,0.8,17.5
14984,537898,1.8,10.5
14984,538221,1.7,16.2
14984,538232,1.7,19.2
14984,538987,1.8,18.8
14984,539232,1.6,18.5
14984,539303,1.4,18.2
14984,539572,0.7,11.2
14984,540055,0.5,21.5
14984,540656,1.9,15.2
14984,540918,1.4,13.8
14984,541048,1.7,20.0
14984,541363,1.2,16.8
14984,541523,0.7,22.5
14984,541794,0.7,22.2
14984,541803,1.5,14.2
14984,541822,1.1,20.0
14984,541838,0.8,9.2
14984,541973,1.2,20.5
14984,542010,0.6,12.5
14984,542745,1.4,17.2
14984,542991,0.9,12.5
14984,543165,1.7,20.0
14984,543356,1.0,18.8
14984,543926,1.2,15.0
14984,544017,0.5,15.0
14984,544519,0.6,13.8
14984,544642,1.1,19.0
14984,544848,1.2,22.2
14984,544881,1.4,20.0
14984,544890,0.9,17.2
14984,544978,1.5,18.0
14984,545041,1.8,13.2
14984,545223,1.7,15.0
14984,545392,0.6,17.8
14984,545697,1.2,14.2
14984,545725,0.7,19.2
14984,546052,0.9,19.5
14984,546202,2.0,18.8
14984,546533,0.7,16.8
14984,546921,1.2,20.8
14984,546958,1.4,21.5
14984,547165,1.6,21.2
14984,547259,1.3,17.8
14984,547372,0.5,11.0
14984,547390,1.0,14.0
14984,547427,1.3,17.5
14984,547690,0.6,23.0
14984,547697,1.0,22.8
14984,547903,0.5,22.5
14984,548090,0.6,21.8
14984,548403,1.1,15.0
14984,548791,0.7,20.8
14984,548834,1.4,19.8
14984,548838,1.5,15.0
14984,548884,1.7,18.2
14984,548935,0.8,18.8
14984,549078,0.8,13.0
14984,549512,0.7,18.8
14984,549590,1.5,14.2
14984,550098,1.6,10.0
14984,550342,0.5,16.8
14984,550381,1.9,17.8
14984,550429,0.6,20.8
14984,550707,1.3,22.0
14984,551053,1.6,16.2
14984,551282,1.8,18.2
14984,551702,1.6,12.2
14984,551706,1.7,16.0
14984,551715,1.0,20.0
14984,551770,1.7,18.5
14984,551895,0.6,19.5
14984,552667,1.8,15.5
14984,552701,1.3,17.5
14984,552822,1.7,18.0
14984,553047,1.2,13.8
14984,553490,1.5,15.0
14984,553508,1.3,19.8
14984,553800,1.6,12.8
14984,554068,0.6,14.8
14984,554226,0.6,16.2
14984,554336,0.9,20.0
14984,554344,0.7,18.2
14984,554551,1.8,17.2
14984,554608,0.8,21.8
14984,554795,2.0,14.2
14984,554830,1.0,21.2
14984,554894,0.8,19.8
14984,554986,1.7,0.0
14984,555157,1.5,15.2
14984,555670,1.2,19.5
14984,555675,1.3,20.2
14984,555837,1.6,8.5
14984,556138,0.8,17.5
14984,556301,2.0,19.8
14984,556349,2.0,16.8
14984,556605,1.5,15.8
14984,556648,0.8,17.8
14984,556863,1.5,22.5
14984,556959,0.6,20.8
14984,556987,0.5,11.0
14984,556999,0.9,20.5
14984,557220,1.2,20.0
14984,557308,1.8,17.0
14984,557351,1.6,16.2
14984,557528,1.6,23.2
14984,557594,1.1,15.0
14984,558024,1.0,16.2
14984,558092,1.1,13.8
14984,558099,2.0,18.2
14984,558324,0.6,20.0
14984,558373,1.8,18.8
14984,558435,1.4,15.5
14984,558602,1.2,14.5
14984,558662,1.6,17.2
14984,558689,1.2,22.0
14984,558701,1.8,17.5
14984,558820,1.9,15.8
14984,559011,1.1,12.5
14984,559031,0.9,16.8
14984,559173,1.4,18.8
14984,559350,1.9,16.2
14984,559458,0.8,18.8
14984,559495,1.4,20.8
14984,559603,1.4,12.8
14984,559651,1.6,18.8
14984,560005,0.7,13.8
14984,560075,1.6,17.8
14984,560117,1.9,18.0
14984,560208,0.8,20.5
14984,560468,0.9,18.8
14984,560891,2.0,15.8
14984,560968,0.8,23.8
14984,560970,1.8,20.0
14984,561161,1.2,24.8
14984,561164,0.9,21.2
14984,561343,1.8,19.0
14984,561437,1.2,22.8
14984,561444,1.3,22.0
14984,561445,1.0,23.5
14984,561455,1.4,17.5
14984,561458,0.7,15.5
14984,561716,1.1,18.8
14984,563878,2.0,20.5
14984,563879,0.9,15.8
14985,558820,6.1,12.0
14985,558903,4.3,18.2
14985,558955,6.8,15.5
14985,559011,3.2,17.5
14985,559031,7.8,19.8
14985,559350,5.0,16.5
14985,559458,3.8,15.8
14985,559495,2.9,22.5
14985,559603,3.4,16.5
14985,559651,5.4,16.0
14985,560005,4.4,13.8
14985,560075,7.1,15.5
14985,560117,4.9,15.5
14985,560208,3.9,19.0
14985,560468,5.9,19.5
14985,560968,6.4,20.8
14985,560970,3.4,19.2
14985,561161,3.4,22.8
14985,561164,2.7,19.5
14985,561343,6.6,18.2
14985,561437,6.2,21.2
14985,561444,5.1,21.2
14985,561445,7.1,21.8
14985,561455,6.9,19.2
14985,561458,5.7,17.8
14985,561716,7.3,15.2
14985,563878,3.6,14.5
14985,563879,3.1,13.2
14985,1436591,4.0,23.8
14985,1493476,2.8,18.8
14985,1521540,5.4,22.5
14985,1536591,7.7,10.5
14985,1730702,2.7,13.2
14985,1753965,3.2,20.0
14985,1770733,5.0,18.8
14985,1789199,7.6,12.2
14985,1797614,4.2,21.2
14985,1858523,5.3,6.0
14985,1930367,2.7,20.2
14985,1937864,3.3,18.8
14985,1971393,7.9,21.0
14985,2097916,7.8,24.5
14985,2210318,2.5,18.0
14985,2236738,7.7,19.2
14985,2243551,6.0,11.2
14985,2244724,7.3,11.8
14985,2290090,5.0,19.5
14985,2291598,5.3,16.2
14985,2336550,5.2,14.5
14985,2380539,6.2,18.2
14985,2475780,3.3,16.2
14985,2476649,2.7,21.8
14985,2481765,4.2,17.8
14985,2512392,6.4,20.8
14985,2540362,3.6,18.0
14985,2575914,6.2,16.8
14985,2602809,7.8,22.5
14985,2608453,3.0,19.2
14985,2616787,6.2,18.8
14985,2617596,4.9,25.0
14985,2635829,7.3,23.8
14985,2654302,3.5,15.2
14985,2685831,6.3,17.5
14985,23629,7.1,15.8
14985,31663,7.7,20.0
14985,34756,6.3,12.8
14985,34863,5.2,10.0
14985,39655,5.9,17.5
14985,62631,7.3,18.8
14985,70608,5.6,19.5
14985,74734,2.7,20.0
14985,75399,7.6,15.0
14985,82741,6.3,21.0
14985,92832,6.2,17.0
14985,108589,3.7,23.0
14985,116603,6.1,19.0
14985,117071,4.7,11.5
14985,142324,6.1,17.8
14985,143741,3.1,17.5
14985,152153,6.1,2.5
14985,156835,8.0,20.8
14985,165243,2.8,17.0
14985,173316,7.9,11.5
14985,173335,4.7,15.0
14985,186988,7.3,7.5
14985,187793,6.8,16.8
14985,198956,5.6,23.8
14985,200905,6.6,12.5
14985,203481,7.3,18.8
14985,204746,4.7,16.0
14985,226827,4.3,20.8
14985,232695,6.2,18.0
14985,249534,6.9,18.2
14985,271036,6.7,20.0
14985,276717,6.9,19.5
14985,277733,4.9,20.2
14985,284076,7.0,18.0
14985,291037,3.2,16.2
14985,294961,5.5,21.2
14985,294999,2.5,10.0
14985,298322,4.3,16.8
14985,306886,4.5,16.0
14985,309175,4.7,14.8
14985,313810,6.3,23.8
14985,315186,4.6,20.2
14985,329226,5.0,19.2
14985,329800,3.8,21.2
14985,335910,4.6,17.2
14985,338056,3.7,16.8
14985,340831,2.9,17.5
14985,350622,5.8,20.0
14985,353093,6.2,18.8
14985,354058,5.9,17.0
14985,354895,5.0,13.2
14985,360188,4.6,21.5
14985,363660,7.2,20.8
14985,365707,5.4,20.2
14985,371679,5.1,22.8
14985,374234,2.6,20.0
14985,378721,4.4,10.8
14985,384678,4.6,15.8
14985,390442,4.7,19.0
14985,390461,5.7,13.5
14985,400049,5.4,18.2
14985,400474,5.8,21.8
14985,400894,6.7,15.5
14985,404022,7.0,19.2
14985,408112,6.4,13.8
14985,410739,7.8,17.5
14985,412407,2.6,18.5
14985,417462,3.6,16.2
14985,418325,2.5,19.0
14985,420604,6.1,18.8
14985,423871,7.4,20.0
14985,425808,3.8,20.5
14985,425817,7.6,17.0
14985,426838,2.8,20.8
14985,427704,7.6,15.8
14985,432870,4.4,15.0
14985,433939,3.1,15.8
14985,434192,5.2,23.2
14985,434353,3.9,19.8
14985,437562,4.1,19.8
14985,437967,4.2,17.5
14985,440057,6.9,17.5
14985,441181,5.5,10.5
14985,441255,4.2,21.8
14985,443108,5.9,15.0
14985,444408,6.4,20.0
14985,445889,4.0,14.5
14985,447759,4.8,20.5
14985,465599,3.2,20.2
14985,468021,3.5,13.0
14985,470653,6.2,15.5
14985,472182,3.5,18.2
14985,475688,5.4,16.5
14985,476369,6.4,23.8
14985,476709,3.1,20.2
14985,476710,5.6,17.8
14985,477009,3.9,17.2
14985,477164,7.8,13.2
14985,477734,5.2,14.8
14985,478792,6.9,11.2
14985,479343,5.5,20.5
14985,480382,2.7,16.8
14985,481607,6.0,20.0
14985,482467,7.7,18.2
14985,484768,5.8,10.8
14985,484885,7.0,16.5
14985,486391,7.4,20.8
14985,486656,3.8,18.8
14985,487329,3.7,19.5
14985,489251,5.9,16.8
14985,492240,4.8,19.5
14985,493377,7.1,15.8
14985,494095,7.5,18.0
14985,494786,4.4,21.5
14985,496070,3.8,13.8
14985,496220,6.8,16.0
14985,497088,4.0,20.8
14985,498065,7.0,19.8
14985,498131,4.8,21.2
14985,498455,6.2,12.5
14985,498967,3.0,17.2
14985,499891,5.9,15.0
14985,500819,5.0,22.8
14985,501550,5.7,18.5
14985,501879,3.4,21.2
14985,502441,6.6,20.8
14985,502604,7.2,15.0
14985,502694,3.7,20.8
14985,502713,3.0,17.8
14985,503491,2.6,19.2
14985,503509,6.0,17.0
14985,503878,5.8,16.5
14985,505376,5.5,17.5
14985,505417,3.8,15.0
14985,505961,4.6,16.8
14985,506233,5.8,16.5
14985,506650,5.2,10.2
14985,507817,7.9,14.2
14985,508537,3.3,23.5
14985,508662,6.3,20.2
14985,510492,4.7,11.5
14985,510756,4.9,18.8
14985,511050,6.4,20.0
14985,511067,6.3,20.0
14985,511524,8.0,21.8
14985,511693,3.2,18.0
14985,512180,3.1,11.0
14985,512242,6.5,20.8
14985,512883,5.7,9.2
14985,512929,4.0,23.2
14985,512995,2.9,19.5
14985,513210,3.0,16.2
14985,513315,7.4,13.2
14985,513733,3.6,11.0
14985,514987,4.3,17.5
14985,515035,3.7,14.0
14985,515311,4.5,15.0
14985,515497,2.9,16.2
14985,516456,5.4,16.5
14985,516475,2.9,17.0
14985,517474,6.9,18.2
14985,517778,3.8,21.5
14985,518469,5.5,22.2
14985,518879,7.3,16.2
14985,519012,6.1,12.5
14985,519602,5.4,17.2
14985,521903,4.3,14.8
14985,522090,4.3,15.2
14985,522249,6.2,15.5
14985,522373,8.0,18.8
14985,522383,6.1,10.2
14985,523966,5.6,23.0
14985,524101,6.5,18.0
14985,525501,5.1,18.8
14985,525942,2.8,20.8
14985,527164,5.6,21.5
14985,527227,7.8,17.0
14985,527400,3.5,15.2
14985,527886,6.3,21.8
14985,528161,3.6,18.8
14985,528220,5.4,11.2
14985,528261,3.0,22.8
14985,528698,5.0,17.5
14985,528904,6.7,22.0
14985,529502,4.4,19.8
14985,530226,6.2,14.0
14985,532140,6.9,16.2
14985,532512,7.6,17.5
14985,532534,3.8,16.0
14985,532886,4.7,20.0
14985,532950,3.3,16.0
14985,533324,8.0,16.2
14985,533365,7.6,20.0
14985,533839,5.5,21.8
14985,534051,7.1,17.8
14985,534343,5.4,19.2
14985,534373,5.9,18.8
14985,534432,3.0,18.2
14985,534744,6.7,19.2
14985,534765,3.2,18.0
14985,534991,7.0,10.0
14985,535152,6.8,19.2
14985,535155,6.4,17.0
14985,535269,2.7,16.2
14985,535328,4.2,16.0
14985,535820,3.9,18.5
14985,536189,4.5,22.2
14985,536270,3.0,20.8
14985,536452,7.7,15.0
14985,536510,5.5,17.0
14985,537255,4.2,22.0
14985,537259,4.7,14.5
14985,537392,5.0,15.8
14985,537414,5.8,17.2
14985,537464,5.3,16.2
14985,537488,7.6,17.5
14985,537572,5.2,18.5
14985,537875,8.0,18.5
14985,537898,7.2,15.2
14985,538221,3.6,17.5
14985,538232,7.6,17.8
14985,538987,3.1,18.5
14985,539303,7.0,21.0
14985,539572,4.6,13.0
14985,540055,7.3,20.2
14985,540656,7.3,15.5
14985,541048,6.9,20.5
14985,541363,6.8,14.8
14985,541523,4.2,21.2
14985,541794,2.9,19.0
14985,541803,4.7,17.5
14985,541822,3.5,18.0
14985,541973,6.3,18.0
14985,542010,4.4,10.2
14985,542115,7.9,10.5
14985,542745,6.0,14.5
14985,542991,7.0,14.8
14985,543165,3.2,20.0
14985,543356,7.2,16.8
14985,543926,7.6,16.0
14985,544017,5.2,15.5
14985,544519,5.8,13.0
14985,544642,6.7,15.2
14985,544848,3.5,19.0
14985,544881,5.3,19.5
14985,544890,4.7,14.5
14985,544978,3.3,14.8
14985,545041,4.5,17.5
14985,545223,2.9,14.5
14985,545392,2.6,18.2
14985,545697,3.2,13.5
14985,545725,7.8,19.5
14985,546052,5.5,19.0
14985,546202,7.8,20.0
14985,546533,4.9,15.8
14985,546958,4.2,22.5
14985,547165,5.3,18.0
14985,547259,4.9,20.0
14985,547372,3.1,10.0
14985,547390,6.0,16.2
14985,547427,3.7,17.8
14985,547690,5.9,22.5
14985,547697,6.1,22.0
14985,547903,3.3,21.8
14985,548090,2.8,22.5
14985,548791,6.8,18.8
14985,548834,5.0,20.0
14985,548838,2.8,15.2
14985,548884,8.0,14.2
14985,548935,2.8,18.2
14985,549078,6.3,0.0
14985,550098,7.9,10.0
14985,550342,3.8,15.8
14985,550381,3.3,17.5
14985,550429,3.2,18.5
14985,550707,4.2,22.0
14985,551053,3.1,10.5
14985,551282,6.3,17.5
14985,551702,2.8,15.8
14985,551706,5.3,21.2
14985,551715,8.0,19.8
14985,551770,7.0,19.0
14985,551895,5.9,21.8
14985,552667,4.2,14.2
14985,552701,5.9,12.5
14985,552822,5.4,17.8
14985,553047,4.8,20.8
14985,553508,3.2,18.8
14985,553800,7.4,11.5
14985,554068,5.0,11.5
14985,554226,3.6,20.8
14985,554336,4.5,22.2
14985,554344,4.8,19.2
14985,554551,7.1,18.0
14985,554608,6.5,22.2
14985,554795,6.7,20.0
14985,554894,2.6,18.0
14985,555157,4.8,15.2
14985,555670,5.1,20.2
14985,555675,2.6,20.0
14985,555837,3.9,3.8
14985,556138,6.7,17.5
14985,556301,3.3,22.5
14985,556349,5.4,12.5
14985,556605,3.7,17.5
14985,556863,2.6,17.2
14985,556959,3.8,18.0
14985,556987,7.9,13.5
14985,556999,6.9,18.5
14985,557220,7.8,17.8
14985,557308,5.2,19.5
14985,557351,3.1,15.5
14985,557528,5.5,21.5
14985,557594,5.0,17.2
14985,558024,7.1,18.5
14985,558092,3.0,11.0
14985,558099,5.2,20.0
14985,558324,3.3,18.8
14985,558373,4.3,22.5
14985,558435,6.6,18.2
14985,558662,5.1,15.2
14985,558689,4.6,18.8
14985,558701,4.7,21.5
14986,31663,1.2,21.2
14986,34863,1.7,14.8
14986,39655,1.8,18.8
14986,62631,1.9,16.0
14986,70608,1.7,12.5
14986,74734,1.0,17.0
14986,75399,1.5,12.5
14986,82741,1.2,15.8
14986,92832,0.9,15.2
14986,108589,1.8,18.2
14986,116603,0.6,19.8
14986,142324,1.9,17.0
14986,143741,1.2,18.8
14986,152153,1.5,14.0
14986,156835,1.5,20.0
14986,165243,1.8,15.0
14986,173316,1.5,11.0
14986,173335,1.4,17.8
14986,186988,0.6,14.0
14986,187793,1.3,14.5
14986,198956,0.7,21.8
14986,200905,1.6,16.5
14986,203481,1.3,15.8
14986,204746,1.5,18.8
14986,226827,0.6,20.5
14986,232695,0.6,17.0
14986,249534,1.6,17.8
14986,271036,0.6,18.2
14986,273877,0.6,10.0
14986,276717,0.5,22.0
14986,277733,1.9,18.5
14986,284076,1.6,16.5
14986,291037,1.0,17.5
14986,294961,0.9,20.0
14986,298322,1.0,11.2
14986,306886,1.7,16.0
14986,309175,1.5,15.0
14986,315186,0.8,18.0
14986,329226,0.8,18.2
14986,329800,0.6,20.0
14986,335910,1.5,15.8
14986,338056,1.6,17.0
14986,340831,0.9,19.8
14986,353093,0.5,24.2
14986,354895,0.6,16.2
14986,360188,2.0,22.5
14986,363660,0.9,21.2
14986,365707,1.7,20.0
14986,371679,1.4,20.0
14986,374234,1.1,22.5
14986,390442,0.8,21.5
14986,390461,0.7,14.0
14986,400474,1.4,21.0
14986,400894,1.7,20.8
14986,404022,1.5,19.8
14986,408112,1.3,23.2
14986,410739,0.6,17.0
14986,412407,2.0,18.2
14986,418325,1.7,19.0
14986,420604,0.9,19.8
14986,423871,2.0,19.5
14986,425808,1.4,20.8
14986,425817,1.4,16.5
14986,426838,1.6,21.2
14986,427704,1.7,18.2
14986,432870,1.5,14.8
14986,433939,0.7,16.2
14986,434192,1.0,16.5
14986,434353,1.9,20.8
14986,437562,0.8,19.5
14986,437967,1.1,15.8
14986,440057,1.1,19.0
14986,441181,1.2,13.2
14986,441255,1.4,23.5
14986,443108,1.9,13.8
14986,444408,0.9,19.8
14986,445889,0.7,13.0
14986,447759,0.8,23.0
14986,465599,1.8,20.2
14986,470653,1.5,19.2
14986,475688,0.9,16.2
14986,476369,1.7,23.2
14986,476709,1.8,23.2
14986,476710,1.8,19.2
14986,477009,1.9,5.5
14986,477164,0.9,14.5
14986,477734,1.6,15.8
14986,478792,1.2,14.0
14986,479343,1.8,21.5
14986,480382,1.6,18.5
14986,481607,1.7,20.8
14986,482467,1.5,19.5
14986,484768,0.8,12.0
14986,486391,1.3,21.2
14986,486656,2.0,21.2
14986,487329,1.9,20.5
14986,489251,0.6,17.5
14986,492240,0.7,20.5
14986,494095,0.7,17.0
14986,494786,1.6,23.2
14986,496070,1.7,16.2
14986,496220,0.8,17.0
14986,497088,1.3,17.0
14986,498065,1.8,18.8
14986,498131,1.6,21.2
14986,498455,1.3,10.0
14986,498967,1.4,16.2
14986,499891,1.3,14.2
14986,500819,0.9,22.2
14986,501550,1.3,18.0
14986,501879,1.5,20.8
14986,502441,1.8,23.0
14986,502604,1.5,13.8
14986,502694,1.6,18.2
14986,502713,0.7,16.2
14986,503491,1.2,17.5
14986,503509,0.5,21.2
14986,503878,0.9,18.5
14986,505376,1.6,20.2
14986,505961,2.0,20.0
14986,506233,0.6,18.0
14986,506650,1.1,16.0
14986,507817,1.7,13.5
14986,508537,0.8,21.0
14986,508662,1.3,21.5
14986,510492,1.6,14.5
14986,510756,1.4,20.0
14986,511050,0.8,19.8
14986,511067,1.0,20.0
14986,511524,1.7,20.0
14986,511693,1.3,20.0
14986,512242,0.5,20.0
14986,512929,1.6,21.2
14986,512995,0.6,16.8
14986,513210,1.6,12.2
14986,513315,0.8,11.0
14986,513733,1.9,13.2
14986,514987,1.1,17.5
14986,515035,1.0,13.8
14986,515311,0.7,17.5
14986,515497,1.0,17.2
14986,516475,1.8,21.5
14986,517474,2.0,15.5
14986,517778,1.1,20.2
14986,518879,1.2,15.0
14986,519012,1.6,19.2
14986,519602,1.8,17.0
14986,521903,1.4,15.8
14986,522090,1.1,15.5
14986,522249,1.1,18.8
14986,522373,1.5,19.5
14986,523966,0.5,21.8
14986,525501,1.4,20.2
14986,525942,1.0,22.8
14986,527164,1.7,20.8
14986,527227,0.6,15.8
14986,527886,1.4,23.8
14986,528161,1.2,17.8
14986,528220,1.5,13.5
14986,528261,0.6,22.8
14986,528698,1.4,19.2
14986,528904,1.3,21.5
14986,529502,1.3,14.0
14986,530226,1.4,10.8
14986,532140,1.5,18.0
14986,532512,1.7,17.0
14986,532886,0.9,20.8
14986,532950,1.7,18.2
14986,533324,1.2,15.8
14986,533365,0.6,11.2
14986,533839,0.6,20.0
14986,534051,1.0,19.0
14986,534343,1.7,23.2
14986,534373,1.6,20.2
14986,534432,1.7,18.5
14986,534744,1.3,17.8
14986,534765,1.2,23.8
14986,534991,0.7,11.8
14986,535328,1.0,18.2
14986,535820,1.2,18.8
14986,536189,0.6,21.8
14986,536452,0.8,18.2
14986,536510,1.4,12.0
14986,537255,1.6,18.5
14986,537259,2.0,11.2
14986,537414,1.9,17.5
14986,537464,1.5,20.2
14986,537488,1.1,18.2
14986,537572,1.5,19.0
14986,537875,1.7,19.0
14986,537898,0.7,16.5
14986,538221,1.1,19.5
14986,538987,1.8,19.8
